ID,Word_Count,Number_of_Sentence,Unique_Words,Average_Word_Length,Label
3323,84,14,17,6.752428769,0
1036,16,6,27,3.570407887,0
4930,78,7,17,4.901462754,1
5825,81,10,6,4.158595381,0
7545,78,5,21,3.617208449,1
6554,76,9,26,5.748915506,0
4026,22,6,25,6.981170553,0
8175,61,6,48,6.810427479,0
3464,79,12,27,6.117659659,0
3510,78,5,25,6.00738208,1
2712,52,14,47,6.838559048,0
8036,92,8,9,5.72594406,0
1666,85,14,8,5.254882042,0
5139,95,11,20,4.447270896,0
6718,22,7,28,4.791538558,0
8766,78,8,17,6.061350713,1
3875,78,4,19,4.066264733,1
3186,22,6,37,4.134854178,0
4484,53,15,38,4.785834976,0
9644,43,5,7,3.402479132,0
7599,78,5,20,4.618568238,1
3474,55,11,13,5.84050178,0
1808,55,4,28,5.812795678,0
9163,37,15,42,5.01795365,0
6038,75,13,18,3.964930683,0
9665,53,15,11,3.154563249,0
1720,73,12,39,5.565888343,0
4124,24,8,27,5.950649862,0
3268,24,6,8,5.81656574,0
5676,78,5,15,3.893287592,1
5380,55,12,16,3.656466818,0
7869,17,13,12,4.386704542,0
4848,11,10,23,4.667670988,0
7462,53,4,24,5.478673766,0
4784,13,11,21,5.377940339,0
7390,79,4,15,5.652033126,1
5654,87,14,7,4.000690436,0
9556,90,6,42,4.609300896,0
3886,31,6,36,3.597562767,0
7093,97,10,41,3.073220427,0
6043,84,13,44,3.257081322,0
1270,58,9,21,5.481740305,0
8553,68,8,22,6.956654388,0
9581,31,15,16,6.085745199,0
3206,88,12,28,5.663174266,0
9937,57,7,33,3.254082417,0
2805,82,12,46,5.858145259,0
6890,65,7,5,6.463519456,0
2786,51,12,45,3.683536425,0
8931,72,4,15,6.212131306,0
9885,54,7,5,4.499499786,0
9794,78,12,30,4.182984808,0
2380,69,6,48,3.780615649,0
9352,35,8,17,6.576956966,0
3361,79,9,24,3.17456078,1
4507,79,9,16,5.24291138,1
2722,79,8,23,3.1321215,1
6251,84,11,9,5.123190537,0
6731,52,9,49,6.942508897,0
8916,99,7,8,5.479112632,0
2947,51,8,12,5.032910523,0
8878,17,5,5,3.0696553,0
3227,82,7,10,3.514870989,0
1288,79,7,18,4.322949472,1
2917,17,8,34,4.308219061,0
2910,89,12,13,3.361751646,0
4733,72,8,7,3.317624476,0
7685,15,4,7,4.024630017,0
1816,53,4,38,4.734492041,0
1722,16,8,19,3.930152524,0
4188,18,6,17,4.744022552,0
7000,79,6,15,4.463838307,1
5901,47,5,40,5.455674399,0
3942,31,9,12,6.28736688,0
3574,20,9,18,6.735081709,0
1134,44,10,15,4.90477577,0
8657,79,6,19,6.041109907,1
8217,48,6,9,5.966295691,0
4970,76,13,13,4.926216701,0
2144,81,14,27,4.498312266,0
3470,69,7,11,4.380832572,0
9123,16,10,42,5.457283374,0
4306,17,6,8,3.167809409,0
8620,44,8,14,4.681140555,0
4181,32,12,6,6.693602009,0
8973,48,8,29,5.709758456,0
1126,79,6,23,3.953150109,1
1144,44,6,23,6.621125822,0
9694,57,10,11,4.939227111,0
1104,36,6,24,3.152238127,1
7598,79,8,24,3.99093852,1
1625,84,7,17,3.915863325,0
7848,93,9,31,4.117186815,0
7855,85,6,21,6.104364167,1
5733,11,11,47,6.425375218,0
6602,74,12,26,3.610671208,0
3792,44,8,46,3.254843257,0
4887,38,13,6,6.764568757,0
1344,56,12,33,3.802197304,0
9006,13,7,24,4.728669702,0
1118,90,14,15,5.293978866,0
3276,86,12,41,6.1534169,0
2237,56,9,45,6.596913225,0
6988,82,4,22,3.936383917,0
3276,47,5,7,5.142945431,0
6070,79,4,24,6.262120364,1
7366,66,4,26,4.706682982,0
2848,22,11,36,5.459009711,0
6209,76,9,43,5.51472653,0
5483,80,12,47,4.800061539,0
3310,79,5,20,4.740419489,1
9108,67,14,9,6.636686144,0
9647,34,7,44,3.946040488,0
9519,79,5,17,3.440872433,1
2342,80,13,44,5.935933515,0
6050,88,9,6,3.927318725,0
3177,19,8,29,3.189450648,0
1280,27,6,36,3.902291454,0
6026,66,6,12,6.97055549,0
5642,85,11,40,3.056560731,0
4695,86,10,29,5.389242074,0
1182,55,11,28,3.35368075,0
8002,53,7,13,5.376951601,0
7901,30,9,36,4.268970389,0
8291,79,7,17,6.125100363,1
7754,80,7,22,3.229743165,1
9343,73,15,13,6.259592895,0
6437,28,4,13,3.304314859,0
5872,57,9,37,5.595444736,0
4002,51,4,7,5.785715534,0
5382,50,6,39,5.424293338,0
5325,48,12,40,3.284889747,0
8586,12,15,47,4.523031505,0
2257,87,14,38,6.707647163,0
6171,78,12,44,3.257607018,0
4470,49,9,28,3.86382053,0
1735,46,14,7,6.380514759,0
8212,45,14,8,3.054553381,0
6400,97,12,8,4.914460326,0
2999,80,8,25,3.177077336,1
3305,87,6,12,3.597729919,0
1513,45,13,24,4.44533004,0
3617,86,4,26,5.254496236,0
4583,35,13,34,5.815092275,0
5111,14,13,19,5.93270277,0
6826,86,15,48,4.65303533,0
3878,91,7,14,4.782513828,0
2984,56,6,38,5.253703524,0
8170,67,9,31,6.01301375,0
3653,35,11,14,4.370298287,0
3556,62,4,37,6.085819223,0
9422,14,10,25,4.447913774,0
1119,85,10,26,5.045341802,0
4800,99,14,23,3.109237586,0
1668,60,6,49,5.986023139,0
9832,23,8,7,5.858165905,0
6619,70,10,11,5.449047833,0
2473,80,8,21,3.912458209,1
2132,80,8,18,6.968488507,1
5341,59,9,36,4.962012189,0
8390,28,4,18,6.949983669,1
8764,13,12,43,6.54481667,0
9210,80,7,19,5.770401881,1
8348,71,11,15,6.323726982,0
8087,80,7,24,4.535068124,1
4019,13,9,13,5.651772855,0
6661,16,9,26,5.552183844,0
2631,80,6,22,3.826095863,1
9136,83,10,36,6.097118174,0
4024,18,10,33,5.896702215,0
3754,15,9,34,5.090766285,0
6807,98,15,33,6.446308165,0
5251,79,4,12,6.590316325,0
9342,23,13,31,6.792059854,0
2945,45,14,34,6.705649654,0
3578,14,4,16,3.81661263,0
9741,53,15,16,3.132793341,0
9667,80,5,17,5.894926832,1
2745,91,11,44,3.779015595,0
1294,15,13,33,5.099877533,0
6944,80,8,21,4.813751611,1
4999,19,10,17,4.795193606,0
5109,48,15,48,4.166524058,0
4870,32,8,17,6.852577938,1
2759,80,5,18,3.701977912,1
9577,97,8,5,6.438494432,0
8624,80,8,19,5.433066588,1
5380,81,5,25,4.254065177,1
4749,33,8,5,5.847205735,0
6352,40,7,35,3.613946035,0
6073,23,9,14,5.540594388,0
4424,96,14,35,4.4492272,0
3397,56,8,22,6.592240674,1
7245,39,7,29,4.031452131,0
6632,29,9,50,6.932762319,0
2203,81,6,16,6.64993535,1
1105,34,14,24,6.804185478,0
3337,42,4,44,3.96589196,0
8080,46,9,12,5.482085632,0
3345,87,5,40,6.11255779,0
9242,99,6,45,4.862044593,0
9310,18,5,19,6.149111364,0
5261,81,7,22,4.752376302,1
3232,81,6,22,3.423057966,1
6949,74,12,5,5.610685866,0
2465,66,10,12,6.64848479,0
7089,45,14,43,5.607571182,0
9411,38,8,24,3.968951428,0
3174,81,4,19,3.117688916,1
3292,81,5,21,5.455264133,1
3858,22,4,7,5.126690062,0
9129,80,7,33,4.939760222,0
4366,78,7,24,4.017776603,0
6692,81,6,24,3.971086368,1
5168,37,13,6,4.140724108,0
2857,73,10,23,6.553722909,0
9039,49,10,5,5.472475665,0
2588,15,10,18,3.219068303,0
4197,41,14,47,6.641284593,0
4250,72,8,12,5.837583494,0
9388,59,9,33,6.174304419,0
2258,18,11,43,6.959566339,0
7264,81,4,18,4.618335012,1
8634,59,15,8,3.032646336,0
9289,37,14,18,4.687639431,0
9139,59,7,11,3.773167662,0
8838,92,13,5,3.89089425,0
7213,82,5,18,3.716070889,1
1602,83,8,15,3.335993772,0
3611,35,9,29,4.335822519,0
9380,84,14,25,5.315433904,0
2821,85,5,7,5.265183952,0
5765,80,5,24,3.309485543,1
2512,65,12,23,4.435954205,0
7481,62,7,44,3.170493072,0
8531,39,6,36,5.142935305,0
9790,40,9,33,6.926215836,0
9336,98,5,11,3.702258879,0
4523,63,4,18,5.117900534,1
8911,31,10,49,5.581541696,0
6638,48,4,12,5.110211086,0
6458,93,12,18,4.486394861,0
1763,68,6,24,6.697435095,1
5281,87,5,48,6.477711113,0
3345,73,15,6,3.662100438,0
8731,61,13,31,5.703393042,0
8048,52,12,13,6.31596352,0
6496,76,6,11,4.039125388,0
4981,82,8,22,4.167714142,1
9301,96,5,49,3.815931239,0
9821,82,8,17,3.948143844,1
4348,82,5,25,6.571558005,1
8336,82,7,21,5.828051399,1
2931,20,4,15,6.282311273,0
4035,73,8,19,5.449188614,0
2655,83,6,44,3.564941608,0
6694,70,4,14,4.09727811,0
4483,48,10,12,3.916947569,0
3546,73,11,9,6.182609948,0
8505,82,8,21,3.805760315,1
1516,89,5,19,6.227528905,0
8997,87,14,20,6.611288624,0
5248,82,5,19,6.004085509,1
8070,10,4,12,6.139337272,0
1915,82,5,25,4.054579126,1
6486,17,7,41,6.36778411,0
6367,82,6,17,5.023480915,1
9914,26,9,48,3.389639154,0
9589,13,9,14,4.552002403,0
3740,41,10,8,3.007460886,0
9588,82,5,24,6.700160771,1
1813,85,14,41,4.516998895,0
7201,82,6,15,5.343876172,1
7781,91,11,18,5.926923203,0
2948,82,5,18,6.84889849,1
2810,82,5,20,3.366226136,1
2331,38,7,18,6.499875048,0
7607,82,7,25,4.448975403,1
3787,12,15,42,3.279013839,0
7718,70,14,21,5.930724623,0
1850,61,12,13,3.899729631,0
6057,83,8,23,5.634695203,1
4137,83,4,15,4.245997296,1
3807,60,13,44,4.034330294,0
7882,94,6,12,3.238966525,0
8188,34,9,39,5.470396142,0
7640,98,12,28,3.748245226,0
4213,79,4,14,6.69101087,0
5724,96,15,29,6.05900274,0
2014,23,15,10,5.862122282,0
8135,28,15,34,3.611958083,0
2509,83,8,15,4.367312098,1
1918,99,6,48,6.104888799,0
1027,83,9,25,4.848084569,1
4134,94,15,17,4.337242221,0
7982,91,11,11,6.253273288,0
3142,55,6,22,6.13321436,0
5993,18,12,28,5.752428729,0
1022,83,7,18,4.91003598,1
5053,45,10,19,4.535388609,0
3919,19,4,44,6.970924092,0
6456,93,7,42,6.3143796,0
4946,83,5,22,4.028339108,1
7391,27,10,49,6.084674802,0
7381,19,6,22,3.516835191,0
7371,90,14,15,5.789371556,0
2887,91,5,50,3.565069381,0
5509,51,9,24,6.676514238,0
6385,10,13,46,4.462381933,0
9741,75,10,33,6.558793066,0
3449,20,10,33,5.583000445,0
9740,79,6,7,3.561131541,0
7771,19,11,35,5.48458072,0
9014,20,5,50,4.224491067,0
1975,83,6,17,4.97090819,1
7763,25,12,40,5.428464226,0
9302,67,15,34,3.373315242,0
9668,82,7,12,6.816803012,0
2336,25,12,14,4.173107029,0
6616,11,7,20,5.14377497,0
7679,83,5,18,4.220293204,1
1193,54,6,38,3.31753652,0
4585,83,4,15,6.448755033,1
2552,27,4,27,6.394415465,0
5999,48,6,35,6.322321056,0
3611,83,4,15,4.147882867,1
9744,44,15,22,3.645524884,0
5864,10,5,13,6.603183194,0
2478,42,15,9,3.93696527,0
9328,83,7,24,3.165547847,1
1721,55,13,20,6.559807931,0
9462,40,10,40,5.822595382,0
1774,11,12,46,4.454108543,0
6579,83,9,19,4.949895742,1
1397,84,6,22,3.155586098,1
4009,78,9,28,4.550313111,0
3614,35,5,32,3.339126092,0
3572,52,4,17,3.825323407,0
9956,12,11,9,5.416605708,0
7530,59,8,44,5.719915934,0
4144,67,12,18,5.449051294,0
3242,99,4,25,3.940879807,0
2216,22,10,35,3.698468003,0
6994,42,4,46,5.351211806,0
1827,84,9,16,3.876866765,1
8464,22,4,11,3.730266622,0
5349,56,10,48,4.316028284,0
4089,96,5,25,5.554031424,0
6310,84,8,16,5.913380427,1
6408,84,7,21,5.975028427,1
1221,78,8,47,5.745189051,0
5043,64,4,27,3.898642747,0
5571,84,4,20,3.244370216,1
9716,92,6,15,6.707341667,0
4218,37,8,22,4.493416539,0
5378,54,10,22,6.463570726,0
2530,84,6,20,3.948543452,1
8187,14,15,10,5.753641055,0
8636,84,6,16,6.589800773,1
4814,14,7,50,3.486375871,0
7878,84,6,19,3.397392454,1
1608,84,4,24,3.258965997,1
2182,23,13,18,3.74524962,0
6555,58,15,15,5.340410042,0
8774,84,4,22,3.058481395,1
5463,85,8,22,5.159405217,1
4368,47,13,39,3.08450354,0
2139,59,14,38,3.860027182,0
3575,71,5,37,5.084920705,0
1921,10,6,49,6.872699675,0
8704,52,15,49,5.007706669,0
4913,98,8,20,6.864272599,1
6275,91,8,28,6.165806326,0
7607,27,5,23,4.225203882,1
1760,68,12,28,4.963220331,0
9160,61,7,25,4.668794579,0
5600,14,8,22,6.511674483,0
5355,85,4,15,3.646612919,1
2642,13,10,50,5.1042879,0
6486,75,14,44,3.830872672,0
2826,73,5,7,3.44869786,0
1012,83,15,16,3.196898883,0
7175,96,4,39,4.62147079,0
6524,85,8,23,5.330152256,1
8049,48,9,11,3.510458751,0
6416,38,11,5,6.422193542,0
7870,16,5,33,3.161483419,0
5503,41,4,37,4.554170974,0
5375,43,5,24,5.753117183,0
2261,51,12,45,3.72628059,0
8232,49,6,28,4.00283122,0
7737,71,14,5,4.039107915,0
8518,74,12,23,4.81327298,0
7888,64,13,5,5.962189697,0
4577,65,7,32,6.444816625,0
9765,18,5,30,6.094005368,0
1281,85,5,23,6.351450284,1
8341,29,6,47,6.623338185,0
9777,85,5,20,3.777833967,1
6031,18,8,32,4.018519025,0
8820,23,8,23,3.386009748,0
4736,85,7,25,5.125244587,1
7817,46,10,39,5.467589679,0
8874,80,9,42,4.688759411,0
5709,81,7,36,6.573383056,0
1952,85,7,20,4.289447733,1
9244,85,4,25,6.175780339,1
8950,41,8,28,5.108836259,0
7564,63,6,22,3.422440229,1
8750,20,8,8,3.27233056,0
7021,97,9,40,4.390251563,0
5663,68,7,23,4.492065195,0
4146,16,4,15,5.686488549,1
2678,91,9,43,3.59740865,0
8735,81,7,12,5.724406304,0
7119,25,8,12,5.400070668,0
2249,59,9,35,5.668403213,0
9799,59,9,15,6.237702294,0
3398,20,14,30,3.82185175,0
1745,20,8,48,5.589523135,0
7416,85,7,22,6.436845344,1
3308,85,6,23,5.381322174,1
9508,53,7,47,5.707907852,0
1983,71,5,35,3.391349813,0
5255,33,9,49,5.5190982,0
2734,26,5,12,4.362211596,0
4511,68,15,34,5.968032696,0
4066,56,9,45,5.842898268,0
1652,38,12,18,6.366304504,0
9038,23,4,41,4.796807998,0
5043,85,9,16,4.538614162,1
3200,93,8,12,5.173485546,0
2114,92,10,29,4.892228658,0
7711,18,5,6,6.648427383,0
3588,70,4,20,6.950202605,0
4095,45,12,47,3.330832123,0
7589,52,11,50,4.218474142,0
5145,85,9,19,3.70156889,1
8025,46,13,28,5.960510978,0
3166,95,12,12,4.314945179,0
5856,52,4,18,6.954921244,1
3042,65,14,14,6.599106647,0
8036,51,7,47,3.779365209,0
5585,84,6,23,6.361602686,0
6366,86,8,18,3.602142764,1
1875,48,7,16,4.196572484,0
8575,76,12,6,6.264495734,0
5709,86,8,16,5.93307319,1
7947,90,8,35,4.057748536,0
5142,86,15,39,3.946031141,0
2795,67,9,21,3.037663624,0
1739,52,8,45,4.71945589,0
4078,63,10,16,5.379688517,0
5453,100,4,45,4.949290181,0
4761,86,7,15,5.651187434,1
9101,79,10,44,4.755626868,0
6386,80,10,26,6.348152549,0
7378,97,7,21,5.479862936,0
1901,30,11,5,3.115063587,0
3786,76,15,40,6.327949522,0
8060,26,5,9,6.547292103,0
6052,99,11,19,3.795172387,0
6835,66,7,18,5.109398357,0
7249,86,7,20,6.562513615,1
5263,35,14,21,4.026207041,0
9797,89,9,41,6.146170988,0
4938,65,14,36,3.64113912,0
5061,29,13,23,3.641652288,0
9912,58,10,39,5.0403217,0
2351,70,8,34,3.021678118,0
3669,16,6,28,6.110764561,0
4386,33,5,27,6.15136184,0
2752,86,8,19,4.782550452,1
8114,80,4,50,5.042925019,0
4629,97,9,46,5.389362488,0
3598,16,8,38,3.99153031,0
3420,57,4,10,3.941739838,0
1705,69,9,43,3.338125448,0
8465,55,9,6,4.191609882,0
4925,49,13,35,6.128941825,0
1036,86,7,22,4.146445357,1
3817,86,5,23,3.583444674,1
9396,40,8,43,6.73499975,0
8764,86,4,25,4.122670475,1
7904,50,14,43,5.63216676,0
5282,23,8,24,3.605028304,0
4462,46,9,11,5.961466783,0
6608,34,9,20,3.407072855,0
3668,95,5,46,3.905468282,0
3017,86,5,48,4.111816772,0
1821,44,7,22,4.697891339,0
5631,67,14,33,3.900962857,0
5110,25,12,49,6.183956567,0
9990,40,8,43,6.979398233,0
2563,33,10,37,4.876450316,0
2267,54,6,20,3.714775188,0
3715,69,14,26,3.242448412,0
3631,82,15,15,4.61886314,0
9749,86,4,17,6.336079458,1
6008,57,11,12,3.761609095,0
6380,15,14,7,4.009421779,0
4886,52,6,23,5.264666703,1
7139,23,15,48,3.109324297,0
9117,34,14,44,5.36358047,0
4710,81,6,30,6.472278338,0
4970,69,10,46,6.644992155,0
9132,61,6,18,4.768115774,0
1432,87,4,15,3.810910173,1
1080,57,13,47,6.580375002,0
6387,87,8,15,6.446121613,1
2650,87,8,21,6.313631202,1
7840,29,13,27,5.562423207,0
5852,40,9,30,3.592172166,0
3942,26,10,31,3.159870863,0
3931,87,7,22,5.537148952,1
3577,35,11,27,4.201312822,0
6716,78,13,29,6.499835566,0
1515,87,7,15,3.789769284,1
1158,16,4,17,3.31588619,0
4434,56,7,23,5.424189458,0
9787,18,7,41,4.153900574,0
1100,34,4,41,4.121499591,0
5183,87,5,16,5.980664816,1
4820,42,5,11,3.228523908,0
5583,87,8,19,4.369434806,1
6146,87,4,16,3.93749758,1
2467,44,9,20,3.644810055,0
6622,40,6,30,4.238771676,0
6636,71,9,29,5.120894798,0
8860,26,5,11,3.657716986,0
4919,93,5,44,4.393067678,0
3692,82,4,15,4.295535465,0
1238,88,6,16,6.985940587,1
8051,89,10,30,4.883144295,0
8393,76,5,45,5.259596674,0
1015,31,11,27,3.498613475,0
4044,88,10,25,4.685681668,0
3359,98,6,20,4.807487019,0
7202,30,8,6,6.181676175,0
8801,48,8,27,4.202671655,0
9897,43,10,46,4.378844353,0
5930,92,9,50,3.129547074,0
9453,95,15,45,5.445997612,0
8627,88,7,20,5.482876935,1
6285,50,11,34,4.194291646,0
5463,34,8,25,3.554322968,0
7660,90,4,25,6.349743231,0
7824,88,7,25,6.774202548,1
5816,83,13,38,4.107796527,0
6131,41,12,33,3.840278538,0
7260,34,9,15,5.358715391,0
3724,73,9,21,6.474235791,0
4952,29,7,39,5.627398558,0
6693,88,4,24,3.994876849,1
1058,17,7,6,4.95521609,0
7717,14,14,33,4.831737052,0
9521,88,6,21,4.955717092,1
5463,68,5,29,4.788803886,0
8799,16,4,7,6.673026479,0
3951,88,5,24,6.187983887,1
3816,39,12,35,5.088734031,0
7189,32,9,19,6.760268224,0
9158,62,9,17,5.263286946,0
5014,88,6,22,3.212517563,1
9694,82,10,6,4.767159393,0
1251,34,11,34,4.209150745,0
2059,13,10,11,6.111140104,0
3937,85,15,38,6.447191405,0
5850,42,10,18,5.626998054,0
1741,63,5,22,3.030451408,0
6550,88,4,23,6.134245317,1
6823,89,7,20,3.309684878,1
6577,91,12,27,3.098014826,0
7284,89,6,17,6.390901873,1
6590,89,7,17,6.87313529,1
7432,88,9,5,4.941139241,0
7655,89,8,20,5.657681663,1
3432,89,7,23,4.30494957,1
2796,83,8,27,5.053483006,0
7629,89,7,21,5.456033417,1
2020,40,15,24,3.398584957,0
2348,55,4,19,4.302311614,1
8098,95,5,34,6.30060855,0
4641,22,11,11,3.327360781,0
9180,20,14,23,4.001224046,0
3906,14,7,14,6.630496332,0
3419,89,6,18,4.165635722,1
8813,24,13,23,4.802646218,0
2765,32,8,17,4.28557311,1
9071,94,7,37,5.067347389,0
5319,41,9,43,4.566459761,0
4129,48,10,15,6.704112377,0
3421,47,6,15,6.511046187,0
8818,49,13,50,4.859719931,0
2774,89,4,23,5.794143716,0
2947,59,4,26,6.775178887,0
6027,37,13,12,6.875335891,0
1172,72,12,47,3.814711605,0
8610,45,4,30,6.0815954,0
3650,100,12,39,6.302493543,0
9587,89,4,24,6.404154969,1
8001,11,8,10,6.299898117,0
4110,51,12,32,5.46038877,0
1086,30,15,39,3.24742752,0
3079,34,7,49,4.542523368,0
6022,14,4,19,4.144255426,0
4193,79,9,24,6.774642946,0
7284,23,12,6,5.624287088,0
3846,58,12,11,4.819486001,0
4398,79,12,16,4.916396733,0
7487,95,15,5,3.733139889,0
4840,16,12,10,3.988102226,0
4589,99,9,14,3.694106994,0
3554,45,8,29,4.177015231,0
3055,80,7,13,6.678435348,0
9283,53,11,10,5.07538245,0
1931,78,5,12,6.028042127,0
2051,41,14,28,6.416908794,0
5356,75,6,21,3.899902711,0
1107,81,5,34,3.647735627,0
7527,43,4,32,6.138664531,0
9812,14,4,20,3.756844624,0
4987,89,4,16,4.335657609,1
5212,45,10,39,3.226324291,0
3551,31,5,29,3.920520108,0
2056,67,15,41,4.708231597,0
7833,96,4,49,5.167548351,0
4718,86,5,44,4.631309118,0
4056,87,9,33,6.655387574,0
5816,32,5,15,6.999509547,0
4106,90,6,24,5.716242602,1
1664,60,4,12,5.203290888,0
9725,84,5,40,4.177316426,0
7149,21,4,23,3.380892278,1
3102,83,7,20,5.320868309,0
6278,90,6,23,4.7560703,1
6071,19,10,18,5.541881693,0
3549,16,5,39,4.59925865,0
4196,28,4,49,3.40128687,0
5063,96,4,15,3.253551515,0
2608,90,13,36,5.325822002,0
5284,90,4,17,3.00369879,1
7291,16,9,31,4.067103949,0
3942,89,15,41,5.657505044,0
8373,90,8,16,3.733797248,1
8068,90,5,21,5.500779703,1
5779,73,6,35,3.775351503,0
8133,79,4,49,6.864239447,0
9258,29,12,16,6.077205237,0
4225,17,4,8,6.576412486,0
9192,12,8,20,5.727803757,0
2966,49,12,42,5.650118561,0
5914,75,11,48,5.246023883,0
1447,34,11,32,5.482503295,0
9904,31,5,38,3.918202247,0
2376,63,12,44,4.444589015,0
5692,36,12,34,6.95594426,0
4130,49,7,10,4.244705423,0
6282,86,8,7,5.960602817,0
2828,72,8,50,3.246002434,0
8620,74,12,12,3.849584445,0
2158,90,7,18,6.274525584,1
7879,90,9,23,3.533448596,1
9486,97,6,43,3.791442542,0
3407,89,12,12,4.326705266,0
3078,90,7,16,5.593623382,1
1896,90,6,25,4.125057529,1
5962,77,8,25,3.339431863,0
1552,93,9,8,4.298772242,0
2143,83,12,48,3.203471725,0
4259,50,14,38,4.399444949,0
7484,58,10,39,3.439152681,0
5222,91,11,15,4.117286076,0
5400,90,5,18,5.379468914,1
5787,71,13,49,3.840007111,0
8954,43,13,7,6.731688996,0
6301,85,5,38,5.260166073,0
8541,20,10,37,3.126554772,0
4215,78,13,16,4.491150388,0
7578,90,6,25,5.377995053,1
8642,33,4,25,3.263423275,0
1486,43,11,41,3.738607485,0
8961,70,8,11,3.751485263,0
1731,11,11,21,6.239482034,0
1316,54,7,8,4.388606561,0
7948,88,8,17,5.229564133,0
9608,90,4,16,6.726821749,1
1230,19,10,14,3.405380286,0
7061,12,15,27,6.07895238,0
4089,70,10,30,6.741840734,0
8985,92,4,21,3.612635892,0
2588,27,9,13,6.517424499,0
5663,47,12,25,3.767460535,0
3516,81,15,35,6.750585984,0
6421,72,7,10,5.645653291,0
7569,84,7,19,3.369058779,0
8697,84,10,22,3.332912986,0
5772,46,13,39,4.669758056,0
1499,42,14,6,6.193304006,0
3628,60,8,19,5.625272156,0
4192,70,15,37,3.828937603,0
5894,41,12,29,3.876320793,0
7377,99,15,5,3.621671787,0
2136,30,9,46,5.203841982,0
9713,53,7,27,5.980008016,0
1196,40,13,33,3.359057588,0
6359,70,10,15,4.76012224,0
3613,91,4,15,5.990013777,1
3992,90,10,15,5.068608777,0
7063,30,8,7,6.305517635,0
7211,91,7,25,4.195951602,1
4795,14,9,17,6.412394593,0
1158,77,6,28,5.829275329,0
6991,43,11,49,6.313432101,0
5952,91,4,24,4.141729953,1
6775,74,6,34,5.419121736,0
4538,10,10,10,4.241551597,0
9495,10,11,48,6.624936951,0
6360,91,8,23,6.585170079,1
7618,85,5,41,6.944121584,0
7464,91,7,18,5.855316327,1
5509,91,5,21,5.892943382,1
2208,74,6,36,5.821910351,0
1922,17,14,40,3.023052207,0
1652,84,14,29,3.268697063,0
9021,75,8,22,4.965366391,0
3695,32,4,42,4.70999794,0
7237,35,9,22,5.337613903,0
3228,91,8,16,4.624415516,1
6744,17,4,25,5.571279602,0
7852,79,11,44,4.285616048,0
2017,93,13,46,3.316085439,0
6699,92,4,17,4.903453337,1
3607,11,12,29,3.641595329,0
5172,27,5,20,6.130435914,1
6815,70,14,9,4.744477278,0
5378,24,13,39,3.741912058,0
2450,68,4,40,3.569449527,0
8862,90,11,15,6.101724663,0
4196,92,4,24,3.287774994,1
1411,68,8,14,5.419936528,0
7850,86,13,40,3.790848032,0
1897,27,5,38,4.164193067,0
4449,89,6,15,6.046875064,0
8587,19,5,34,4.747186126,0
8333,92,9,24,4.423673294,1
6111,61,4,36,5.424411985,0
9329,92,6,17,3.021639119,1
3082,92,5,19,4.715471272,1
9731,64,13,11,5.938494948,0
2585,20,8,12,6.205850641,0
2329,19,9,32,3.133972903,0
2408,91,14,48,3.255073963,0
6166,92,6,16,3.48936323,1
9458,57,14,26,5.813950883,0
6626,54,14,43,3.584336349,0
7972,78,5,43,3.114600399,0
4702,66,9,14,4.624550431,0
4106,92,11,7,6.402974565,0
5511,64,15,19,6.678482684,0
7670,50,15,7,6.92646743,0
6691,94,5,14,6.181049796,0
2158,92,5,19,6.539536851,1
5781,46,13,40,3.937037707,0
6525,95,8,30,6.903467473,0
6389,67,13,31,3.076145899,0
2067,92,8,17,3.393331143,1
9666,43,14,43,4.914423809,0
8479,67,5,37,6.095780851,0
5894,50,15,26,5.132773185,0
6012,87,6,8,4.68370283,0
4260,74,11,35,5.935981964,0
2443,30,8,25,5.015536409,1
6429,51,11,25,6.508753184,0
8691,65,7,19,5.867289586,0
2642,59,7,35,6.807051959,0
7704,92,9,17,4.241369569,1
2008,69,12,15,4.749482591,0
3787,92,6,24,6.660351924,1
2697,92,5,17,5.942970617,1
7913,41,13,11,5.134520915,0
6101,34,8,45,4.750552988,0
6261,92,4,21,6.632601528,1
5046,93,6,18,5.108115862,1
6083,47,11,48,3.719779619,0
2006,93,7,20,6.941975321,1
7901,60,9,9,5.636920433,0
8837,71,7,8,5.58140326,0
8215,82,11,48,6.129228831,0
5844,79,4,28,4.111750586,0
5963,87,5,20,6.132740942,0
6010,65,11,24,4.233256335,0
7454,74,6,36,5.055098881,0
7309,21,9,36,3.916581107,0
8180,93,8,16,4.199629483,1
1025,47,12,37,5.639680716,0
9808,81,6,28,5.565217321,0
6739,48,8,37,3.971798698,0
5284,26,8,42,6.384120163,0
2306,85,14,8,3.964398593,0
8865,34,7,40,5.535670338,0
6535,18,8,39,5.775389866,0
8674,97,9,19,3.976192351,0
4368,70,5,40,5.520992841,0
8708,43,7,30,4.787519024,0
6919,89,15,14,5.935472495,0
5476,31,14,15,3.06033044,0
4860,93,8,22,4.229329116,1
6531,93,8,20,4.666426923,1
8476,86,5,19,6.811229412,0
3096,25,15,27,6.756723858,0
5839,39,14,9,5.593811422,0
6059,72,5,39,3.922778693,0
5396,14,10,43,3.271714302,0
8494,93,7,17,4.339215782,1
1384,48,11,29,4.84942127,0
1735,98,10,17,5.989617587,0
5825,15,5,14,3.361230277,0
5419,59,9,25,3.197157138,0
5079,93,9,22,4.56020753,1
8337,28,6,30,3.004958636,0
